,Year,country,language,production_co,runtime,budget,gross_usa,director_0,director_1,rating,star_0,star_1,star_2,star_3,writer_0,writer_1,writer_2,review_count,title,open_week,cumulative,mpaa_rating,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Reality-TV,Romance,Sci-Fi,Sport,Thriller,Western,War
486,2018,Russia,Russian,0,105.0,0.0,0.0,Ilya Sherstobitov,0,43.0,Dmitriy Grachev,Yuriy Kutsenko,Viktor Ovsyannikov,,Hovhannes Grigoryan,Olga Pogodina-Kuzmina,,224.0,Kanikuly prezidenta,0.0,690196.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2018,USA,English, AHighHeel Production,0.0,5000.0,0.0,Delia Ruffin,0,58.0,Cely Alecia,Oliver Burbage,Bryan Cortese,,Delia Ruffin,0,0,5.0,Blind Fear,0.0,0.0,TV-MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
488,2018,Russia,Russian, Ark Pictures,104.0,0.0,0.0,Konstantin Fam,0,69.0,Sergei Agafonov,Aleksandr Bokovets,Vyacheslav Chepurchenko,,Konstantin Fam,0,0,85.0,Svideteli,0.0,29990.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
489,2018,USA,English,0,0.0,500000.0,0.0,Saleh Almalki,0,0.0,Rudolph Whitcomb,Austin Manley,Paula Alves,,Saleh Almalki,0,0,0.0,Berry Leaves,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2018,Germany,German, Lost Tape,89.0,40000.0,0.0,Felix Maxim Eller,0,54.0,Friedrich Bochröder,Kathrin Bolle,Michael Bruch,,Felix Maxim Eller,0,0,22.0,All Eyes on You,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
491,2018,India,Tamil, Ascii Media Hut,118.0,7000000.0,0.0,Ajayan Bala,Lokesh Rajendran,42.0,Kishore Kumar G.,Vinodh Kishan,Thaman Kumar,,Ajayan Bala,Cable Sankar,0,28.0,6 Athiyayam,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
492,2018,Dominican Republic,Spanish, Selan Films,0.0,10000.0,0.0,Federico Segarra,0,70.0,Melissa Pagan,Romeo Acosta,Jafreisi Adames,,Patricia Landolfi,0,0,17.0,Jana,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
493,2018,Netherlands,Dutch, IJswater Films,0.0,800.0,0.0,Erik de Bruyn,0,49.0,Chloé Leenheer,Valentijn Benard,Jacqueline Blom,,Edward Stelder,Erik de Bruyn,0,86.0,Het Hart van Hadiah Tromp,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
494,2018,Netherlands,Dutch, KeyFilm,95.0,0.0,0.0,Saskia Diesing,0,60.0,Elise van 't Laar,Simone Kleinsma,Leopold Witte,,Saskia Diesing,Esther Gerritsen,0,123.0,Dorst,0.0,79623.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2018,India,Punjabi,0,96.0,3500000.0,0.0,Shivam Sharma,0,64.0,Gurpreet Bhangu,Arsh Chawla,Gurmeet Daman,,Gill Babbar,0,0,7.0,Bhagat Singh Di Udeek,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2018,0,English, Midnight Cinema,0.0,1300000.0,0.0,Paul John,0,0.0,Nicholas Van Brunt,Brian Haggerty,Richard Esteras,,Paul John,0,0,0.0,School for Gods,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2018,USA,English, Overnight Pictures,74.0,15000.0,0.0,Clay Moffatt,0,46.0,Adam Berardi,Tiffany Coleman,William 'Bill' Connor,,Clay Moffatt,Aaron Saltou,0,53.0,The October Flowers,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
498,2018,China,Mandarin, Tencent Pictures,90.0,2800000.0,0.0,Sky Wang,0,57.0,Martin Yang,Mingyi Yang,E'Naan Zhang,,Sky Wang,Baiying Wu,,36.0,Lost in Apocalypse,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
499,2018,USA,English, Maddox Entertainment,0.0,400000.0,0.0,Tyler Maddox,0,0.0,Vivica A. Fox,Ray Lipowski,Omar Gooding,,Tyler Maddox,0,0,0.0,Humble Pie,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2018,Germany,German,0,0.0,1.0,0.0,Michael Effenberger,Thomas Pill,39.0,Carolina Hoffmann,Peter Bosch,Helmut Krauss,,Michael Effenberger,0,0,50.0,Alice: The Darkest Hour,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
501,2018,Azerbaijan,Azerbaijani, Azad Azerbaijan Television,0.0,300000.0,0.0,Emil Guliev,Rovshan Agayev,33.0,Ilkin Hasani,Ramil Babayev,Elshan Orujov,,0,0,0,51.0,Bir Xalanin Sirri,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2018,Taiwan,Chinese, Flash Forward Entertainment,100.0,1000000.0,0.0,David Verbeek,0,65.0,Lucia,Chen-Hung Chung,David Verbeek,,David Verbeek,0,0,70.0,An Impossibly Small Object,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
503,2018,Turkey,Turkish, B Film Ekibi,0.0,0.0,0.0,H. Mucahit Pehlivan,0,55.0,Ozan Aksu,Lutfi Alacalar,Cetin Altindal,,Busra Ak,H. Mucahit Pehlivan,0,100.0,Sandik,0.0,15686.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
504,2018,China,Cantonese, Beijing Chunqiuyongle Cultural Investment,98.0,0.0,0.0,Vincent Kok,0,39.0,Eason Chan,Ronghao Li,Yitong Li,,Anselm Chan,Min-Hun Fung,,83.0,Keep Calm and Be a Superstar,0.0,6168544.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2018,Egypt,Arabic,0,95.0,6000000.0,0.0,Khaled El Halafawy,0,60.0,Itan Amer,Ahmed Eid,Mohamed Hatem,,Loay Elsayed,0,0,134.0,Khalawees,0.0,41898.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2018,Nepal,Nepali, Anmol Films,138.0,3000000.0,0.0,Surendra Poudel,0,64.0,Anmol K.C.,Aditi Budhathoki,Anoop Bikram Shahi,,Surendra Poudel,0,0,114.0,Kri,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2018,Germany,German, Bantry Bay Productions,96.0,0.0,0.0,Hanno Olderdissen,0,55.0,Christian Ahlers,Jasmin Gerat,Lorenzo Germeno,,Caroline Hecht,0,0,32.0,Wendy 2 - Freundschaft für immer,0.0,3837990.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
508,2018,India,Hindi, Silver Screen Pictures,118.0,45000000.0,0.0,Sajeev Balath,0,0.0,Rahul Dev,Harry Key,Thomas Munro,,Sanjay Masoomm,Sanjay Masoomm,0,0.0,Hamara Tiranga,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
509,2018,USA,English, Who U Tellin Productions,0.0,500.0,0.0,Tony Tale,0,78.0,Sarah Agar,Kevin Beahon,Kristina Beahon,,Tony Tale,0,0,13.0,Papers X,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,2018,Latvia,Latvian,0,0.0,60.0,0.0,0,0,0.0,Nicole Brachy,Danielle Afatnique,Paola Antanavich,,0,0,0,0.0,JVG Popiela,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
511,2018,India,Bengali, Roadshow Films,54.0,200000.0,0.0,Robiul Alam Robi,0,54.0,Gaurav Chakrabarty,Ritabhari Chakraborty,0,0,Robiul Alam Robi,0,0,13.0,Shrimoti Bhoyonkori,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
512,2018,UK,English, B-612 Films,0.0,150000.0,0.0,Andy Kelleher,0,0.0,Indra Ové,Sakuntala Ramanee,Matthew Jure,,Martin Herron,0,0,0.0,Second Spring,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2018,Germany,English,0,0.0,45000.0,0.0,Nicolas Mendrek,0,75.0,Anselme Champollion,Jarod De Maertelaere,Chris Fano,,Nicolas Mendrek,Mháire Stritter,0,10.0,Space 1889: The Secret of Phobos,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
514,2018,UK,English, 22six Productions,93.0,5500.0,0.0,Alex Secker,0,62.0,Max Curtis,Daniella Faircloth,Craig Fox,,Alex Secker,Marcus Starr,0,69.0,Follow the Crows,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
515,2018,Estonia,Estonian, Taska Film,90.0,450000.0,0.0,René Vilbre,0,54.0,Mait Malmsten,Ago Anderson,Genka,,Martin Algus,Claudia Boderke,,383.0,Klassikokkutulek 2: Pulmad ja matused,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,2018,Japan,Japanese,0,110.0,0.0,0.0,Kazuya Shiraishi,0,65.0,Rie Kitahara,Pierre Taki,Mugi Kadowaki,,Izumi Takahashi,0,0,56.0,Sanî/32,0.0,46376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
517,2018,USA,English,0,62.0,35000.0,0.0,Ted Fendt,0,65.0,Calvin Engime,Evelyn Emile,Sam Ritterman,,Ted Fendt,0,0,57.0,Classical Period,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,2018,France,French, K2 productions,90.0,500000.0,0.0,Mehdi Senoussi,0,74.0,Romane Bohringer,Carlo Brandt,Lizzie Brocheré,,Haris Cheguettin,Akim Sakref,,13.0,Vaurien,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,2018,India,Marathi,0,0.0,11000000.0,0.0,Sachin Naresh Ghag,0,0.0,Aniruddha Chavhan,Shashaank Darne,Rohit Gaikwad,,Sachin Naresh Ghag,Sandeep Shantaram Surve,0,0.0,Friendship Band,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,2019,India,Hindi, R-Vision,123.0,0.0,0.0,Vipin Parashar,0,40.0,Prem Chopra,Ashutosh Rana,Rajniesh Duggall,,Vaibhav Bajpai,Vishal Kumar Patil,,38.0,Udanchhoo,0.0,178.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2018,UK,English,0,71.0,1000.0,0.0,Richard Mansfield,0,34.0,Harold Fox,Jennie Fox,Matthew Hunt,,Richard Mansfield,0,0,53.0,The Demonic Doll,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
522,2018,Malaysia,Malay,0,0.0,4000000.0,0.0,Kamal G,0,42.0,Sabrina Ali,Puteri Balqis,Nora Danish,,Kamal G,Kamal G,0,35.0,Makrifat Cinta,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
523,2018,Taiwan,Min Nan, Ambassandor Theatres,119.0,80000000.0,0.0,Yu Ning Chu,0,53.0,Chen-Nan Tsai,Crowd Lu,Vera Yen,,Chun-Chieh Chan,Yu Ning Chu,,144.0,Hua jia da ren zhuan nan hai,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,2018,Italy,Italian, Feel Center,0.0,300000.0,0.0,Vincenzo Stango,0,0.0,Maurizio Bousso,0,0,0,Vincenzo Stango,Manuela Tovo,0,0.0,La direzione del tempo,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2018,India,Hindi, G. K. Entertainment,96.0,20000000.0,0.0,Ganesh Mehta,0,0.0,Muzahid Khan,Indrisha Basu,Tanushri Basak,,Ganesh Mehta,0,0,0.0,Medal,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,2018,Turkey,Turkish, Saglam Film,131.0,50000.0,0.0,Ilker Cavga,0,51.0,Kenan Balik,Turgut Gunes,Ulker Su Osmanoglu,,Mehmet Saglam,0,0,28.0,Umut Avcilari,0.0,2259.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,2018,Turkey,Turkish, Istanbul Mass Media,0.0,0.0,0.0,Tuncer Gürbüz,0,47.0,Yasar Aydinlioglu,Ece Baykal,Tugba Bayrak,,Mustafa Kaya,0,0,51.0,Cin Çesmesi,0.0,19216.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
528,2018,Turkey,Turkish, Parrot Film,0.0,350000.0,0.0,Hamza Yaman,0,47.0,Basak Akbay,Gökhan Demir,Ahmet Dursun,,Ali Cilli,0,0,604.0,Dua Et Kardesiz,0.0,6937.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,2018,Peru,Spanish, Tondero Films,100.0,1000000.0,0.0,Ricardo Maldonado,0,60.0,Carlos Alcántara,Katia Condos,Denisse Dibós,,Marcos Carnevale,Hernan Rebalderia,0,60.0,El gran León,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2018,Uganda,English, Dino Publishing JW,80.0,2500000.0,0.0,Sserunya Ernest,0,71.0,Nawambira Alawiya,Ssembatya Ashiraf,Sserunya Ernest,,Sserunya Ernest,0,0,7.0,Precision: The Child Drug Trafficking,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,2018,South Korea,Korean, CJ E&M Film Financing & Investment Entertainment & Comics,76.0,0.0,0.0,Heon Pyo Hong,0,0.0,0,0,0,0,0,0,0,0.0,Turning Mecards W: Secret of Bandain,0.0,124933.0,TV-Y7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
532,2018,0,English, Midnight Cinema,0.0,300000.0,0.0,Paul John,0,0.0,Robert Hovey,Barry Caldwell Jr.,Vito De Perte,,Paul John,0,0,0.0,Life Is Lovely,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
533,2018,Hungary,Hungarian,0,0.0,1000.0,0.0,Péter Lichter,Bori Máté,69.0,Szabolcs Hajdu,0,0,0,William Shakespeare,0,0,17.0,The Rub,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,2018,Colombia,0, Producciones La Esperanza,87.0,0.0,0.0,Daniela Abad,0,77.0,0,0,0,0,0,0,0,75.0,The Smiling Lombana,0.0,41159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,2018,India,Hindi, Seven 2 Creations,148.0,10000000.0,0.0,Hussein Khan,0,73.0,Zameer Ashai,Shahid Gulfam,Hussein Khan,,Hussein Khan,0,0,20.0,Kashmir Daily,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
536,2018,Czech Republic,Czech, Happy Celluloid,0.0,0.0,0.0,Milan Cieslar,0,33.0,Sasa Rasilov,Lenka Vlasáková,Vilma Cibulková,,Milan Cieslar,Jan Míka,0,36.0,Vecne tvá neverná,0.0,716563.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
537,2018,Iceland,Icelandic, Virgo Films,0.0,0.0,0.0,Anton Sigurdsson,0,39.0,Margrét Asta,Jóhann Benjamínsson,Helga Braga Jónsdóttir,,Anton Sigurdsson,0,0,78.0,Fullir Vasar,0.0,120925.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,2018,USA,English, Ryda 4 Life Filmz,74.0,30000.0,0.0,JayTee Thompson,0,0.0,JayTee Thompson,DoughBoy,Paulette Thompson,,Da Griot,0,0,0.0,Frank BluE,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2018,Russia,Russian, Comedy Club Production,62.0,30000000.0,0.0,Konstantin Smirnov,0,31.0,Timur Batrutdinov,Vadim Galygin,Igor Kharlamov,,0,0,0,165.0,Zomboyashchik,0.0,3004952.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,2018,USA,0, Always Write Productions,76.0,35000.0,0.0,Pat Bradley,Nick Buscarino,80.0,Jamie Ragusa,Nathalie Rock,Tia Link,,Pat Bradley,Nick Buscarino,0,15.0,Into the Valli,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
541,2018,Turkey,Turkish,0,104.0,100.0,0.0,Oguz Yalçin,0,39.0,0,0,0,0,0,0,0,21.0,Antep Fistigi,0.0,133093.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,2018,Germany,German, Schneefilm,76.0,12000.0,0.0,Jan Frers,0,64.0,Lisa Shari Böttcher,Jannik Büddig,Martin Geisen,,Jan Frers,0,0,40.0,Just Drifting Along,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,2018,Germany,German, Vateq Media,95.0,10000.0,0.0,Julius Buchenberger,0,0.0,Annette Heck,Albert Angermeier,Klaus Betz,,Julius Buchenberger,Julius Buchenberger,,0.0,The Run,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
544,2018,USA,English, Vanilla Palm Films,72.0,5000.0,0.0,Jimmy Andrews,0,70.0,Josh Brandon,Noemi Buttinger,Russell Shealy,0,Nora Shychuk,0,0,8.0,Live,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,2018,USA,English,0,75.0,25000.0,0.0,Nik Wendelsdorf,0,35.0,Dwight Baker,Danilo A. Daniel,Patrick Donahue,,Nik Wendelsdorf,0,0,60.0,Mr. Cleaver,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
546,2018,India,Hindi, Rida Films,124.0,7500000.0,0.0,Aziz Naser,0,72.0,Adnan Sajid Khan,R.K. Mama,Aziz Naser,0,Aziz Naser,0,0,29.0,Inspector Gullu,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,2018,France,French, La Cordonnerie,0.0,200000.0,0.0,Samuel Hercule,Métilde Weyergans,0.0,Nicolas Avinée,Ava Baya,Constance Chaperon,,0,0,0,0.0,Dans la peau de Don Quichotte,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
548,2018,Spain,Spanish,0,60.0,20000.0,0.0,Aritz Ortiz Flores,0,0.0,Monika Kowalska,Manuel Larrea,Xosé Núñez,,Aritz Ortiz Flores,0,0,0.0,La Rusa,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
549,2018,USA,English, Take The Candy Productions,65.0,20000.0,0.0,Candice Rollins,0,63.0,Thomas Warren,0,0,0,0,0,0,32.0,"I Am Miranda: Chains, Chainsaws and the Cricket",0.0,0.0,Not Rated,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,2018,Pakistan,Urdu, MV Films,0.0,16500000.0,0.0,Asif Pervez,0,0.0,Roman Khan,Meera,Faiza Asif,,Asif Pervez,0,0,0.0,Aks,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
551,2018,USA,English,0,87.0,3500.0,0.0,Chris Simoes,0,64.0,Rusty Smith,Lisa Baxley,Jolene Boston,,Rusty Smith,0,0,17.0,Halfway to Hell,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
552,2018,Canada,English, Monet Productions,77.0,5000.0,0.0,Peter Monet,0,78.0,Phil Caracas,Gabriela Svoboda,Chantal Leblanc,,Peter Monet,Phil Caracas,,8.0,Hot Knives,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2018,USA,English, 480 Films,76.0,10000.0,0.0,Rodney Jackson,0,30.0,Tavares M. Wilson,Wardell Richardson,Blue Kimble,,Tavares M. Wilson,0,0,40.0,Greed: Heavy Is The Hand,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,2018,USA,English, Perfectly Reasonable Productions,0.0,50000.0,0.0,Joseph Aniska,Larry Traiger,0.0,Joseph Aniska,Douglas Rizzo Johnson,Raul S. Julia,,Joseph Aniska,Larry Traiger,0,0.0,It's a Wondrous Life,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2018,USA,None, Gold Circle Films,0.0,100.0,0.0,Jason Moore,0,0.0,Eden McCoy,Bryce Xavier,0,0,0,0,0,0.0,Stay Tuned: The Movie,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
556,2018,USA,English, Bridge To Creativity Hope Films,77.0,11000.0,0.0,Bridget Pervalle,0,0.0,Patrick Lescarbeau,Elisa Annette,Shawna Linzy,,Bridget Pervalle,0,0,0.0,Glory News,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,2018,Egypt,Arabic, Middle West Films,100.0,790000.0,0.0,Ahmed Amer,0,57.0,Salwa Mohamed Ali,Sawsan Badr,Mohamed Mahran,,Ahmed Amer,0,0,200.0,Balash Tebosni,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,2018,Italy,Italian, Tunnel Produzioni,90.0,0.0,0.0,Lello Arena,0,59.0,Miloud Mourad Benamara,Ciro Ceruti,Paco De Rosa,,Ciro Ceruti,Nando Mormone,0,43.0,Finalmente sposi,0.0,1397645.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,2018,United Arab Emirates,English,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,War Commanders,0.0,59139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,2018,USA,English, Pulp Productions,0.0,15000.0,0.0,Brian Naydol,0,81.0,Aariela Steele,Mark Karr,George Ginakakis,,Brian Naydol,0,0,23.0,Darkness Has Covered My Light,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,2018,Russia,Russian, Fresh film,80.0,60000000.0,0.0,Leonid Margolin,0,67.0,Kseniya Bogdanova,Aleksandr Buleyko,David Dadunashvili,,Yaroslav Lukashevich,Leonid Margolin,,928.0,Zhenshchiny protiv muzhchin: Krymskie kanikuly,0.0,2167427.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,2018,USA,English, LJ Entertainment & Management,0.0,25000.0,0.0,La'Marc Bishop,0,74.0,Christina Fuentes,La'Marc Bishop,Troy Etheredge,,La'Marc Bishop,0,0,5.0,Deceptive Heart,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,2018,Kuwait,Arabic,0,0.0,0.0,0.0,Ramadan Khasrouh,0,72.0,Bashar Al-Shatti,Razi Al-Shatti,Fahad Alabdulmohsen,,Ameena Abdal,Latifa Al-Homoud,,41.0,Sirb Al-Hamam,0.0,6464.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,2018,Australia,English, VenomRat Productions,105.0,10000.0,0.0,Dan Andrusiak,0,0.0,Axle Gunn,Justine Jones,Julian Pillirone,,Dan Andrusiak,0,0,0.0,Blue Grace,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,2018,USA,English, Alton Claude Films,0.0,126000.0,0.0,Alton Claude,0,0.0,Michiel Allen,Calvin Bess,Jordan Carter,,Alton Claude,0,0,0.0,My Sweet Next Day,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
566,2018,USA,English, Great Tree Productions,0.0,1000000.0,0.0,Arthur J. Mangano,0,0.0,Tony Devon,Michael Damon,Sarah-Anne Fawcett,,Arthur J. Mangano,0,0,0.0,Pilot,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,2018,Italy,Italian, 30 Holding srl,80.0,10000.0,0.0,Lorenzo Lepori,0,51.0,Pascal Persiano,Henrj Bartolini,Yana Proshkina,,Lorenzo Lepori,Antonio Tentori,0,24.0,Notte nuda,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
568,2018,Argentina,Spanish, Instituto Nacional de Cine y Artes Audiovisuales (INCAA),71.0,0.0,0.0,Santiago Loza,0,60.0,Gaspar Jofre,Nubecita Vargas,Pablo Lugones,,0,0,0,41.0,"Malambo, el hombre bueno",0.0,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,2018,Argentina,Spanish,0,0.0,0.0,0.0,Juan Pablo Martínez,0,52.0,Germán Palacios,Sofía Rangone,Jazmín Stuart,0,Juan Pablo Martínez,0,0,12.0,Emma,0.0,2326.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,2018,China,Mandarin,0,0.0,0.0,0.0,Chengxu Lan,0,0.0,Lin Kong,Grace Qiu,Bing Shao,,0,0,0,0.0,Bad Daddy,0.0,3791880.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,2018,Turkey,Turkish,0,0.0,4000.0,0.0,Ercan Er,0,81.0,Sevgi Coskun,Muhharem Findicak,Yilmaz Kaya,,Ercan Er,Ozan Meseci,0,7.0,Zuzula,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
572,2018,USA,English, Elevating Entertainment,80.0,100000.0,0.0,Dave Moody,0,46.0,Christina Cupo,Celeste Kellogg,0,0,Josh Moody,0,0,5.0,Shakespeare School Year,0.0,0.0,TV-PG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573,2018,USA,English,0,0.0,10000.0,0.0,Antoine Allen,0,0.0,Lester Greene,Miguel Matos,Gregg DaCosta,,Antoine Allen,Gregg DaCosta,0,0.0,Momma's Boy,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
